age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
82,services,married,primary,no,-3976,yes,no,cellular,27,may,956,35,-1,0,failure,no
18,technician,single,secondary,no,41189,yes,no,unknown,25,feb,3254,45,-1,0,other,no
87,management,single,unknown,no,90741,yes,no,cellular,27,jan,1129,27,-1,5,failure,no
60,self-employed,married,tertiary,no,10028,yes,yes,unknown,12,sep,1873,9,-1,2,success,no
28,unemployed,single,secondary,no,82200,no,no,telephone,10,dec,1458,61,839,3,other,no
41,self-employed,single,primary,no,41196,no,no,telephone,10,apr,3976,51,-1,0,failure,no
61,unemployed,single,secondary,no,49685,yes,no,telephone,27,nov,3861,4,-1,1,success,yes
42,unemployed,divorced,primary,no,62576,no,yes,telephone,21,aug,3963,18,728,0,unknown,yes
26,services,single,secondary,no,69636,yes,yes,telephone,11,apr,2488,27,797,2,success,yes
69,admin.,married,tertiary,no,62124,no,no,unknown,23,jul,2399,6,-1,3,failure,yes
70,housemaid,married,tertiary,no,3430,no,no,telephone,8,feb,2807,55,-1,0,unknown,yes
27,unknown,single,unknown,no,24486,no,yes,telephone,9,may,331,11,-1,4,success,no
39,technician,divorced,secondary,no,84973,no,yes,unknown,1,sep,2688,13,-1,0,other,no
37,unemployed,married,unknown,no,-3584,no,no,unknown,30,nov,1360,20,433,5,unknown,no
69,blue-collar,married,tertiary,no,70678,no,yes,telephone,8,mar,4610,59,-1,5,failure,yes
74,student,divorced,secondary,no,49252,yes,no,cellular,24,nov,906,15,203,3,failure,yes
74,unknown,single,tertiary,no,5196,no,no,unknown,4,aug,171,27,-1,3,other,no
91,housemaid,married,secondary,no,5504,no,no,cellular,2,mar,4739,43,-1,4,success,yes
77,management,married,primary,no,99875,no,no,telephone,21,oct,776,10,-1,1,failure,yes
43,services,single,tertiary,no,-4586,yes,no,cellular,4,nov,2545,6,-1,5,success,yes
26,retired,single,unknown,no,-5522,yes,no,cellular,5,apr,1879,6,-1,5,success,yes
65,retired,single,tertiary,no,-6162,no,no,cellular,11,feb,1324,12,147,4,failure,no
89,blue-collar,married,unknown,no,61136,no,no,unknown,19,apr,2400,21,741,5,success,yes
94,student,single,primary,no,93903,no,no,unknown,1,oct,3602,60,353,1,success,yes
35,unknown,divorced,secondary,no,10893,no,no,cellular,4,jan,560,58,-1,5,failure,no
36,housemaid,married,tertiary,no,79532,no,no,unknown,11,apr,3254,36,-1,0,other,yes
20,retired,single,unknown,no,71118,no,no,telephone,22,apr,4393,60,-1,4,success,yes
29,management,married,secondary,no,17275,no,no,cellular,4,jan,1427,2,-1,1,other,yes
61,housemaid,single,primary,no,-256,yes,no,cellular,9,aug,3334,36,-1,5,other,yes
60,entrepreneur,married,primary,no,45670,no,no,cellular,6,oct,4527,28,-1,3,success,yes
46,blue-collar,married,unknown,no,921,yes,no,telephone,10,feb,4585,8,309,1,other,yes
42,housemaid,divorced,unknown,no,4492,no,yes,cellular,8,nov,3187,35,-1,1,failure,no
82,housemaid,married,unknown,no,43292,no,no,unknown,20,dec,4627,29,-1,5,other,no
53,student,divorced,unknown,no,81722,no,no,cellular,3,nov,3823,49,-1,4,success,yes
81,retired,single,secondary,no,101341,no,no,unknown,30,sep,2521,27,-1,2,failure,no
93,unemployed,single,primary,no,61062,yes,no,cellular,8,jun,618,28,-1,1,success,no
42,blue-collar,single,secondary,no,22416,no,yes,cellular,31,mar,4195,15,-1,0,unknown,yes
33,self-employed,single,tertiary,no,28112,no,no,cellular,23,nov,1409,30,-1,0,failure,no
92,admin.,single,unknown,no,59378,no,no,cellular,12,jul,3624,5,-1,0,unknown,yes
67,management,divorced,unknown,no,11053,yes,no,cellular,10,jun,3172,36,-1,1,success,yes
40,retired,divorced,primary,no,49045,no,no,telephone,30,may,1773,25,-1,1,other,no
66,retired,married,secondary,no,76580,yes,no,telephone,31,mar,3810,18,-1,0,unknown,yes
58,blue-collar,divorced,secondary,no,84633,yes,no,telephone,19,may,3233,24,-1,4,unknown,yes
88,unknown,married,unknown,no,-1496,no,no,unknown,2,oct,3667,57,-1,5,other,yes
37,admin.,divorced,secondary,no,23744,no,no,cellular,29,jul,4686,45,-1,5,failure,yes
95,management,married,primary,no,20028,no,no,unknown,15,may,1351,54,-1,5,unknown,no
91,technician,married,secondary,no,53043,no,no,cellular,1,feb,3758,25,-1,0,success,yes
32,unemployed,divorced,primary,no,12384,no,yes,telephone,25,may,195,25,-1,0,failure,no
30,unknown,divorced,secondary,no,96568,yes,no,cellular,2,mar,3489,1,-1,5,other,no
59,services,married,tertiary,no,92880,yes,no,telephone,12,may,764,43,570,0,success,no
21,admin.,single,primary,no,28584,yes,no,telephone,3,feb,1091,2,-1,4,unknown,no
41,admin.,single,unknown,no,36780,no,no,telephone,14,dec,962,62,-1,0,failure,no
51,unknown,single,unknown,no,40334,no,yes,telephone,25,mar,4088,44,-1,0,other,yes
93,retired,single,unknown,no,-3311,no,no,telephone,5,feb,1838,30,-1,4,success,no
95,unemployed,divorced,secondary,no,89769,no,no,telephone,5,aug,1916,42,-1,4,unknown,no
29,student,divorced,primary,no,77730,no,no,unknown,30,may,1777,63,-1,0,failure,no
87,blue-collar,single,secondary,no,28574,yes,no,unknown,6,dec,3069,11,807,0,success,yes
25,self-employed,divorced,primary,no,52218,yes,no,cellular,4,may,4505,47,-1,5,failure,no
76,student,divorced,secondary,no,33874,yes,yes,telephone,19,aug,3333,55,-1,1,unknown,yes
83,management,married,tertiary,no,17100,yes,no,cellular,9,nov,497,37,-1,5,failure,no
87,unemployed,divorced,tertiary,no,25453,yes,no,unknown,30,dec,2534,42,451,3,unknown,no
35,retired,divorced,primary,no,3779,no,yes,telephone,6,oct,529,32,-1,5,other,no
87,student,married,unknown,no,81048,no,no,telephone,18,jul,814,10,-1,5,success,no
27,admin.,divorced,secondary,no,64026,yes,no,cellular,29,oct,967,62,-1,3,unknown,no
58,housemaid,divorced,primary,yes,94342,no,no,telephone,23,apr,3430,19,-1,0,failure,yes
54,technician,single,unknown,no,-7278,no,no,telephone,1,nov,4306,25,-1,5,other,yes
42,technician,single,unknown,no,61420,yes,no,telephone,6,nov,1216,62,-1,2,unknown,no
19,student,single,unknown,no,53643,yes,no,unknown,4,may,4634,4,-1,1,other,yes
78,admin.,divorced,tertiary,no,60599,no,no,unknown,29,jan,1305,26,-1,3,unknown,no
44,admin.,divorced,tertiary,no,100867,no,no,cellular,7,sep,1510,36,-1,2,other,no
69,entrepreneur,divorced,unknown,no,34900,yes,no,telephone,2,feb,623,15,546,4,failure,no
49,entrepreneur,single,tertiary,no,7513,yes,yes,telephone,12,jan,229,43,-1,1,success,no
47,unemployed,married,unknown,no,-6627,yes,no,unknown,9,dec,3049,34,-1,5,success,yes
87,blue-collar,divorced,tertiary,no,46121,yes,no,telephone,6,jul,2004,17,638,0,success,yes
25,services,married,secondary,no,11133,yes,no,cellular,15,aug,577,13,-1,2,unknown,no
75,blue-collar,married,unknown,no,7521,no,no,telephone,28,nov,2777,19,-1,5,success,yes
76,blue-collar,married,unknown,no,8218,no,no,telephone,8,dec,1698,50,-1,5,unknown,no
47,technician,divorced,primary,no,22467,no,no,unknown,31,dec,1932,33,219,4,unknown,no
38,student,single,unknown,no,4747,no,no,cellular,21,feb,4375,51,-1,3,success,yes
18,student,married,tertiary,no,45449,yes,yes,unknown,12,apr,1984,46,-1,3,success,no
91,technician,married,primary,no,63945,yes,no,cellular,22,oct,2228,51,-1,1,failure,no
91,unknown,single,tertiary,no,23825,yes,yes,telephone,11,jan,3380,54,-1,1,success,yes
36,admin.,divorced,tertiary,no,6998,no,no,telephone,7,mar,4400,39,-1,3,unknown,no
20,unknown,divorced,primary,no,54966,yes,no,telephone,8,jul,3631,23,-1,1,failure,yes
27,self-employed,single,tertiary,no,1419,no,no,cellular,1,may,2423,44,-1,1,unknown,no
23,blue-collar,single,unknown,no,73134,yes,no,unknown,21,mar,1503,60,-1,4,other,no
82,management,divorced,secondary,no,34083,no,no,cellular,3,nov,879,21,-1,4,success,no
87,unknown,divorced,primary,no,37095,no,no,cellular,7,jun,608,31,-1,2,other,no
29,services,married,tertiary,no,19392,no,no,cellular,1,may,3733,56,190,1,other,no
76,entrepreneur,divorced,tertiary,no,23111,yes,yes,unknown,3,aug,3624,38,-1,1,unknown,yes
31,unemployed,single,secondary,no,8044,no,yes,telephone,29,sep,1738,10,-1,1,other,yes
46,management,divorced,secondary,no,53380,no,no,cellular,1,jun,4617,23,146,1,failure,yes
64,management,married,primary,no,8074,yes,yes,cellular,20,nov,4753,17,-1,5,other,yes
74,admin.,married,unknown,no,66859,yes,no,unknown,11,apr,3053,31,-1,1,unknown,yes
86,admin.,divorced,tertiary,no,20182,yes,no,unknown,5,nov,1289,63,140,5,other,no
21,blue-collar,divorced,primary,no,54198,yes,no,cellular,10,nov,2491,53,-1,3,failure,no
33,blue-collar,married,secondary,no,51053,no,no,cellular,3,jan,4044,61,526,2,success,yes
39,management,divorced,primary,yes,61676,yes,no,telephone,10,oct,2493,47,445,1,success,no
42,services,married,primary,no,75390,no,no,telephone,26,feb,2429,32,-1,4,success,yes
95,unknown,divorced,tertiary,no,53665,no,yes,cellular,20,jun,2620,42,-1,5,failure,yes
78,technician,married,unknown,no,85805,no,no,unknown,26,dec,4142,32,-1,5,other,yes
42,unknown,married,secondary,no,20490,no,no,unknown,22,mar,2020,3,-1,4,other,yes
93,student,divorced,secondary,no,74655,no,no,unknown,29,jul,900,8,-1,0,success,no
56,blue-collar,divorced,secondary,no,29726,no,no,unknown,4,oct,2527,35,-1,5,success,yes
57,housemaid,married,unknown,no,61103,no,no,telephone,5,jun,3117,42,269,3,unknown,no
51,blue-collar,married,secondary,no,46119,yes,no,unknown,13,jan,4597,16,781,3,success,yes
29,entrepreneur,single,tertiary,no,91838,no,no,telephone,17,jan,556,2,-1,1,failure,no
90,blue-collar,married,secondary,no,21833,yes,no,cellular,25,jul,4636,5,-1,3,success,yes
19,blue-collar,divorced,tertiary,no,49171,no,no,cellular,4,jan,3962,20,136,4,other,yes
31,technician,divorced,primary,no,10092,yes,no,telephone,4,jan,3494,55,-1,3,failure,yes
35,services,divorced,unknown,no,61669,yes,no,telephone,25,dec,1159,27,-1,0,unknown,no
39,unknown,married,secondary,no,-3942,no,no,unknown,18,jul,1015,62,147,4,success,no
28,self-employed,married,secondary,no,37278,no,yes,telephone,13,jun,2103,57,-1,4,unknown,no
19,retired,divorced,tertiary,no,-6912,yes,no,unknown,7,feb,897,55,-1,4,unknown,no
70,retired,married,secondary,no,28012,no,no,cellular,22,oct,3226,62,-1,1,unknown,no
93,retired,single,primary,no,45245,yes,no,cellular,25,jul,3700,16,-1,1,other,yes
27,technician,single,tertiary,no,28488,yes,no,unknown,1,mar,2352,62,358,2,failure,no
41,self-employed,divorced,tertiary,no,34450,no,no,cellular,2,oct,3402,59,629,5,other,no
57,technician,married,primary,no,8314,yes,no,cellular,25,mar,3831,51,-1,4,success,yes
90,self-employed,divorced,unknown,no,70608,yes,yes,telephone,28,jul,4490,13,-1,0,failure,yes
72,student,divorced,tertiary,no,79625,no,no,telephone,8,jul,3385,19,-1,0,unknown,yes
77,unemployed,married,secondary,no,42021,no,no,cellular,22,apr,1149,42,-1,0,failure,no
63,retired,single,unknown,no,-1910,no,no,telephone,27,nov,641,3,14,5,other,yes
50,blue-collar,married,secondary,no,-1136,no,no,telephone,4,sep,4625,52,160,5,other,yes
33,housemaid,single,secondary,no,66215,yes,no,unknown,6,apr,3804,27,-1,1,unknown,yes
85,blue-collar,married,unknown,no,94181,no,no,telephone,5,feb,4178,2,-1,5,success,yes
80,retired,married,unknown,no,87090,yes,no,telephone,25,apr,2083,19,-1,3,other,no
19,unemployed,single,primary,no,36604,no,no,unknown,24,jun,774,25,-1,1,failure,no
73,student,single,tertiary,no,46717,yes,no,telephone,5,jul,2940,42,-1,4,failure,no
24,student,married,secondary,no,9939,yes,no,unknown,6,may,3146,38,-1,0,success,yes
75,technician,married,tertiary,no,-278,yes,no,cellular,21,jan,1065,24,-1,0,unknown,no
82,housemaid,married,unknown,no,76235,no,no,telephone,28,sep,2311,40,-1,1,failure,yes
28,technician,divorced,unknown,no,39125,no,yes,telephone,25,may,2081,57,-1,3,failure,no
51,services,single,secondary,no,46655,yes,no,telephone,6,may,1277,23,-1,5,other,no
27,student,married,unknown,no,29754,no,no,telephone,12,jul,4019,24,-1,3,unknown,no
62,services,married,secondary,no,26447,no,no,unknown,3,nov,2389,7,-1,2,success,yes
90,student,divorced,tertiary,no,100409,no,yes,telephone,8,jan,4556,24,-1,3,failure,no
24,unknown,married,unknown,no,81783,no,no,cellular,18,dec,6,18,-1,0,other,no
49,blue-collar,divorced,secondary,no,68039,yes,no,telephone,11,aug,4617,48,-1,3,other,yes
93,blue-collar,single,secondary,no,34806,yes,no,cellular,19,jul,3254,8,-1,4,unknown,no
41,unknown,married,secondary,no,71349,yes,yes,unknown,10,jan,3443,38,-1,2,success,yes
28,self-employed,married,primary,no,29314,no,no,cellular,18,sep,1415,49,775,3,failure,no
56,retired,married,tertiary,no,48740,yes,no,telephone,20,sep,388,17,-1,1,other,no
57,self-employed,divorced,secondary,no,7953,yes,no,telephone,7,jul,1138,5,-1,5,other,no
69,unknown,single,unknown,no,70035,no,no,cellular,2,oct,2177,43,-1,1,other,yes
42,blue-collar,single,tertiary,no,-1347,yes,no,unknown,11,nov,1662,38,-1,0,other,no
92,entrepreneur,married,tertiary,no,71482,no,no,telephone,2,nov,949,36,-1,5,other,no
58,admin.,divorced,unknown,no,58405,yes,no,telephone,5,apr,62,56,-1,3,other,no
40,housemaid,married,unknown,no,-701,yes,no,telephone,9,sep,3431,7,-1,2,failure,yes
92,housemaid,single,unknown,no,47671,no,no,telephone,11,jan,3280,13,-1,4,success,yes
90,blue-collar,divorced,tertiary,no,16486,no,no,telephone,9,jul,793,30,-1,1,other,no
56,retired,divorced,primary,no,44374,no,no,cellular,2,feb,3852,36,-1,1,success,yes
19,self-employed,single,secondary,no,-6574,yes,no,telephone,6,apr,4808,58,-1,0,other,yes
64,services,divorced,tertiary,no,71399,no,no,cellular,28,sep,4918,39,-1,3,other,yes
61,management,married,secondary,no,48078,yes,no,telephone,23,jun,956,14,-1,4,failure,yes
29,services,divorced,tertiary,no,31850,no,no,unknown,14,nov,2101,54,-1,5,failure,no
67,management,single,secondary,no,88337,no,yes,unknown,1,feb,259,27,-1,3,success,no
83,technician,single,secondary,no,62942,yes,yes,unknown,12,dec,60,55,16,0,other,no
26,services,married,secondary,no,59050,yes,no,cellular,29,sep,4149,18,-1,1,failure,yes
74,technician,divorced,secondary,no,8183,no,no,telephone,26,jun,4761,50,-1,1,success,yes
28,unknown,divorced,primary,no,47022,no,yes,unknown,24,jan,994,34,-1,5,unknown,no
76,services,divorced,primary,no,69068,no,no,telephone,8,jan,2281,36,300,3,unknown,no
50,services,married,secondary,no,93856,yes,no,telephone,13,may,118,62,-1,5,other,no
18,retired,single,primary,no,58467,yes,no,telephone,1,jul,4012,10,-1,5,failure,yes
93,technician,divorced,primary,no,10944,no,no,cellular,27,jul,2695,20,-1,5,success,yes
30,unemployed,single,primary,no,66576,no,no,unknown,4,apr,1437,12,-1,1,other,yes
64,student,divorced,tertiary,no,206,yes,yes,cellular,20,aug,4767,53,-1,3,success,yes
32,housemaid,divorced,secondary,no,26422,yes,no,unknown,9,aug,669,54,-1,0,failure,no
90,self-employed,married,secondary,no,92903,yes,no,unknown,18,may,1315,53,190,2,failure,no
75,unknown,single,tertiary,no,80196,yes,no,telephone,26,apr,3678,16,-1,1,failure,yes
80,housemaid,married,tertiary,no,91305,yes,no,cellular,10,jun,2010,17,-1,0,other,no
51,retired,single,unknown,no,30767,no,no,telephone,1,sep,3445,26,-1,0,other,yes
54,technician,single,secondary,no,67126,no,yes,cellular,21,aug,1166,49,-1,2,success,yes
67,housemaid,divorced,primary,no,69002,no,no,cellular,17,feb,3238,48,-1,0,unknown,yes
79,blue-collar,divorced,unknown,no,19057,no,no,telephone,5,dec,2744,63,-1,3,unknown,no
84,student,single,tertiary,no,95686,yes,no,cellular,2,mar,231,50,-1,1,success,no
19,unknown,single,primary,no,98674,no,no,telephone,17,sep,1587,61,551,1,other,no
69,housemaid,single,secondary,no,4138,no,no,unknown,20,jan,1463,17,-1,0,failure,no
26,admin.,single,unknown,no,76188,yes,no,cellular,4,apr,2908,39,-1,2,failure,no
40,retired,single,primary,no,41246,yes,no,telephone,19,jul,2155,34,-1,1,success,yes
82,blue-collar,divorced,unknown,no,66128,yes,no,telephone,14,nov,2351,10,-1,3,success,yes
37,housemaid,divorced,tertiary,no,52984,yes,no,telephone,5,jul,833,60,-1,5,unknown,no
80,management,divorced,tertiary,no,16520,yes,no,unknown,20,jan,4569,8,-1,4,failure,yes
54,retired,married,secondary,no,2555,no,yes,cellular,21,dec,3687,54,-1,0,success,yes
36,unknown,single,tertiary,no,48439,no,yes,unknown,5,apr,3295,17,-1,0,other,yes
44,admin.,single,tertiary,no,84094,no,no,telephone,21,may,1355,14,-1,5,success,no
59,blue-collar,single,primary,no,82483,yes,yes,cellular,7,feb,3357,38,-1,5,unknown,no
77,services,single,tertiary,no,22225,no,no,unknown,19,sep,1155,30,-1,2,other,no
65,unknown,divorced,tertiary,no,86628,yes,no,telephone,26,jun,2392,25,-1,2,unknown,yes
90,entrepreneur,single,unknown,no,31153,yes,no,telephone,30,mar,1319,57,-1,2,failure,no
85,entrepreneur,married,tertiary,no,53757,no,no,unknown,8,aug,1491,45,-1,3,unknown,no
76,self-employed,single,secondary,no,27681,no,no,unknown,11,mar,3194,39,-1,1,failure,no
65,blue-collar,divorced,primary,no,49507,no,no,unknown,3,jul,1544,50,-1,5,failure,no
40,blue-collar,married,unknown,no,50233,yes,no,unknown,31,aug,3591,51,-1,2,unknown,yes
50,services,married,primary,no,68745,yes,no,cellular,11,oct,2479,12,-1,1,success,yes
27,blue-collar,divorced,secondary,no,43905,yes,no,telephone,25,sep,4825,28,-1,1,failure,yes
47,unknown,married,unknown,no,50107,yes,no,unknown,29,jul,944,58,-1,5,unknown,no
90,entrepreneur,single,tertiary,no,63647,yes,yes,cellular,15,jan,4647,52,-1,1,success,yes
51,unknown,divorced,secondary,no,37944,yes,no,cellular,22,mar,651,4,-1,4,unknown,no
26,self-employed,married,tertiary,no,49683,yes,yes,telephone,15,jul,2703,16,-1,4,unknown,yes
68,admin.,single,primary,no,1396,no,no,cellular,18,jul,1831,17,-1,5,success,no
93,student,married,tertiary,no,87680,yes,no,telephone,8,jul,3700,33,-1,0,failure,yes
85,unemployed,married,tertiary,no,5865,yes,no,telephone,27,sep,641,52,-1,2,failure,no
39,management,married,secondary,no,88025,no,no,unknown,4,nov,1253,31,-1,5,failure,no
53,unknown,married,secondary,no,75630,no,no,unknown,21,jul,1135,12,105,0,other,no
59,blue-collar,single,secondary,no,96242,no,no,unknown,29,feb,4529,36,-1,0,failure,yes
37,services,single,secondary,no,-5287,yes,no,unknown,26,jun,2631,14,-1,0,unknown,yes
38,blue-collar,married,secondary,no,15888,yes,no,cellular,24,apr,807,43,-1,0,success,no
36,student,divorced,primary,no,-2247,no,no,unknown,21,jul,3886,62,-1,4,success,yes
95,blue-collar,divorced,unknown,no,37934,no,no,cellular,30,aug,1404,40,-1,2,unknown,no
76,admin.,married,primary,no,91510,no,no,unknown,27,jul,1105,58,-1,0,other,no
83,technician,divorced,primary,no,76290,no,no,cellular,9,jul,2431,35,-1,4,failure,yes
81,housemaid,married,unknown,no,69439,yes,no,telephone,20,apr,3894,52,-1,1,unknown,yes
92,housemaid,single,primary,no,85324,no,no,cellular,14,mar,4129,60,-1,0,failure,no
26,unemployed,single,tertiary,no,-7537,yes,no,cellular,9,nov,76,11,-1,5,other,no
86,unknown,single,primary,no,78643,no,no,cellular,26,may,4417,42,-1,3,unknown,yes
23,management,divorced,secondary,no,26324,yes,no,unknown,2,mar,4904,17,-1,2,failure,yes
55,self-employed,divorced,unknown,no,68002,no,no,cellular,4,dec,1578,6,-1,5,failure,no
64,retired,married,tertiary,no,75965,no,no,telephone,4,jan,2542,15,-1,1,failure,yes
45,student,single,tertiary,no,67432,no,yes,unknown,7,may,1851,9,341,3,other,no
29,self-employed,divorced,primary,no,37936,no,no,telephone,16,sep,2340,12,-1,4,failure,yes
32,admin.,divorced,secondary,no,59275,yes,no,unknown,30,may,3208,1,-1,0,success,yes
82,student,divorced,tertiary,no,43567,no,no,unknown,31,nov,3200,62,-1,1,other,no
42,unemployed,single,unknown,no,61114,yes,no,unknown,28,may,2334,28,204,0,other,no
42,retired,married,tertiary,no,42467,yes,no,unknown,24,aug,2337,11,-1,3,other,yes
90,management,single,secondary,no,35346,no,no,unknown,15,jun,2403,22,-1,4,success,yes
29,technician,divorced,unknown,no,14234,yes,no,telephone,25,jun,2007,48,-1,0,unknown,no
89,retired,divorced,unknown,no,34619,yes,no,telephone,9,jun,606,40,-1,0,success,no
